zip,site,email,nom_gerant,nb_annonces,taille_equipe,crm_detecte
pages_html_batch00040_20260630_021823.zip,ChIJnX89jEhu5kcRhpbabDt6HuY,jstaffe@aristimmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJsVGDyzxx5kcRYsgAtS1Z2nI,,,41,,
pages_html_batch00040_20260630_021823.zip,ChIJPy9QkJGBzhIRLpxFRXunsXA,"contact@magrey.com, cannes@magrey.com, monaco@magrey.com, mougins@magrey.com, paris@magrey.com, retail@magrey.com, saint-tropez@magrey.com, valbonne@magrey.com",,2500,,
pages_html_batch00040_20260630_021823.zip,ChIJz1dmxszpHaURduiVBzoTaug,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJAQC8-Llv5kcRZh9xPuPnfbU,contact@neo-viager.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJB1J7yyAT5kcRJ480RAhX11g,arcadesimmobilier@sfr.fr,,28,,
pages_html_batch00040_20260630_021823.zip,ChIJxytrzW5v5kcRXecjXCYfiBg,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJnYKRRKbWdGcRH238lIDPj6E,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJ55ZTGOVv5kcRZeuYrVULQ0U,a.nicolay@me.com,,6,,
pages_html_batch00040_20260630_021823.zip,ChIJ73BGipBt5kcR-fGecmee6nU,contact@mibelimmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJD_dt89gN5kcRJ6bCy12fWg0,"leperreux@dolcecasa-immo.com, agence@dolcecasa-nogent.com",,,,
pages_html_batch00040_20260630_021823.zip,ChIJp4q6D7ZdzkIRZ7PO_lf_SxY,contact@neemmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJq6p62zVu5kcR-qC8VmSeQ6g,contact@meechdevelopment.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJQ6tAJM3_4S0RgDTQ1oHl9zQ,sami.saab@luxuryflatinparis.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJV7d2S99x5kcRFJO-iVdyGeg,"contact@nicolson.fr, antoine.verdet@nicolson.fr, antoine@nicolson.realty, houzez@email.com",,,,
pages_html_batch00040_20260630_021823.zip,ChIJt7GfmMpv5kcRLgCcgOizQWs,contact@castan-immobilier.fr,,2,,
pages_html_batch00040_20260630_021823.zip,ChIJY7YKSLgM5kcRyiQDcQGyWMY,,,92,,
pages_html_batch00040_20260630_021823.zip,ChIJG4fLHAVu5kcRWIa1edIJfu0,sguibertgebelin@mespiaules.immo,,,,
pages_html_batch00040_20260630_021823.zip,ChIJIcv2yNJz5kcRVxX8eTX9jHI,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJycjibq0N5kcRS57UJwahjEw,contactbry@mise-en-vente.fr,,69,,
pages_html_batch00040_20260630_021823.zip,ChIJZ-Pj7sxx5kcRa0nnJOeptlU,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJIW30Sisvw0cRJBzVCGYfLoI,,,,,
pages_html_batch00040_20260630_021823.zip,ChIJSVZRl_Rt5kcRYrx9FlwSVWY,contact@surfaceimmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJBeUXDwOh6EcRbLDt5-jH74s,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJ55MNxsJq5kcRIQnerzCSgow,,,55,,
pages_html_batch00041_20260630_022542.zip,ChIJA4qpzMNt5kcRoNphnuNlCcI,"agence@owwi.fr, contact@owwi.fr",,,,
pages_html_batch00041_20260630_022542.zip,ChIJ9SILETFu5kcRlJj0-HQCnRE,cnei@wanadoo.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJbdLKTiEN5kcRSuLPFS2A-k4,,,78,,
pages_html_batch00041_20260630_022542.zip,ChIJ_60rbHQoVQ0RzoY4G1RtGfU,pacgestion@pacgestion.com,,4,,
pages_html_batch00041_20260630_022542.zip,ChIJhYPSmip16UcRwNzHhvp88tM,"contact@cabinetdescroix.fr, contact@comsea.fr",,,,
pages_html_batch00041_20260630_022542.zip,ChIJrzuU5PNj5kcRjNtWtDeXzn4,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJna4-Mi1w5kcRWRFNvsvkECY,,,,,Iad
pages_html_batch00041_20260630_022542.zip,ChIJbRHwgqmACw0RNG5cuAQWUO4,asma@nreainvest.com,,,,
pages_html_batch00041_20260630_022542.zip,ChIJfQqYhnaL3EcRng_l6VuEIwQ,,,,40,
pages_html_batch00041_20260630_022542.zip,ChIJuzxsxjuRi0cR3F-dnxO0JwY,"informations@joieetfrere.com, nicolasjoie@joieetfrere.com, INFORMATIONS@JOIEETFRERE.COM",,,,
pages_html_batch00041_20260630_022542.zip,ChIJ___vMM1x5kcR-seAxs1qSLE,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJue-cwUZv5kcRkHeQlzU-mR8,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJx52m7f0L5kcRjg1avNLN5As,contact@nsfimmobilier.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJvfDgisznXqcRFPWfLkO3qDg,"contact@nsi-invest.fr, stephane@nsi-invest.fr",,,,
pages_html_batch00041_20260630_022542.zip,ChIJL6NfzFFu5kcRLA320XRydZ4,"contact@o-real.fr, contact@o-cardinal.fr",,,,
pages_html_batch00041_20260630_022542.zip,ChIJeb8OZW1v5kcR0BwIsnH3LdM,nina@getremy.ai,,,,
pages_html_batch00041_20260630_022542.zip,ChIJq6qGNG1u5kcRdxVU6eYPcuc,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJVVWR8SVw5kcRaDLhFbcnHZk,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJLWu5NBFu5kcRB4IxrVny30U,contact@mypopupstore.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJdyQtigty5kcRnfraHmKp__c,"solenn.moustie@phi-link.fr, boris.vilain@phi-link.fr",,,,
pages_html_batch00041_20260630_022542.zip,ChIJcWB3M-xMYq8RoqiLzXzh9tc,contact@re-partners.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJo_MeVIRx5kcRDRNEyGI59Ec,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJ6Q-rkpL3wEcR9v927NvZHF8,"immo@cdconsult.be, fra@cdconsult.be",,100,,
pages_html_batch00041_20260630_022542.zip,ChIJl9L99pJl5kcRKSnSRRf3-XM,contact@duclouximmobilier.com,,,,
pages_html_batch00041_20260630_022542.zip,ChIJWSlwZg5n5kcR9Hcc8fq4PNA,novimolocation@gmail.com,,37,,
pages_html_batch00041_20260630_022542.zip,ChIJVVW5tchv5kcRTOdD4JD8Bus,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJIR8XDtUklUcR78WcdQyHwdw,"contact@open57.fr, open57@wanadoo.fr, thionville@open57.fr, hettange@open57.fr, Hettange@open57.fr, Volmerange@open57.fr",,101,,Hektor
pages_html_batch00041_20260630_022542.zip,ChIJ_6q9wORx5kcRiw9hWH21yHU,contact@onoliving.com,,,,
pages_html_batch00041_20260630_022542.zip,ChIJ2VVj4u5v5kcRg21a6UK__iU,contact@newproperty.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJC3sj37zPzRIR3SIn4zjE-44,opjimm@free.fr,,,,Iad
pages_html_batch00041_20260630_022542.zip,ChIJNWMeX1SM5kcRzOeq0c2dfiE,,,10,,
pages_html_batch00041_20260630_022542.zip,ChIJ3YeR1R1l5kcRJZ70o2pzh44,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJ8X8iLI23w0cR_Slbl8LTYXQ,info@nova-immo.be,,,,
pages_html_batch00041_20260630_022542.zip,ChIJVVWR8SVw5kcRfAwZtxpeEoI,,,,,
pages_html_batch00041_20260630_022542.zip,ChIJj1L3yCRv5kcR9vkdYTxYtHk,contact@neeman.fr,,1000,,
pages_html_batch00041_20260630_022542.zip,ChIJ07hLCBtn5kcRjusLYNVemy8,"transaction@francedemeure.com, mediation@vivons-mieux-ensemble.fr, contact@ovh.com",,,,
pages_html_batch00041_20260630_022542.zip,ChIJX7m7jrB95kcRzysPDpRxk6o,agence@immobilierenotredame.com,,3,,
pages_html_batch00041_20260630_022542.zip,ChIJqTeW1oK8rhIReE-pc_CRVSA,berangereaze.optimum@sfr.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJvxpvAT1v5kcRNs9IXHf103Y,rgpd@i-nova-immobilier.fr,,,,
pages_html_batch00041_20260630_022542.zip,ChIJnSUoRUxw5kcR1YiyLaqvGOM,office@orfeo-developpement.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJJ4_-RRp_50cRqA33Eha7-18,pierre.immo@orange.fr,,,,
pages_html_batch00042_20260630_023030.zip,ChIJke2X1-Fx5kcRS8ONyRKxrOQ,"flabrousse@primonia.fr, contact@primonia.fr",,,,
pages_html_batch00042_20260630_023030.zip,ChIJYUz1klgRMUwRDKcpICpt3h8,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJNYmhlYRv5kcRshonT1YtZFc,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJBdzawelv5kcRqa3SshLuvvY,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJq6rzZu5x5kcR6_BzjYDJUXw,contact@dolmen-gestion.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJF2JSM_n_IYURjlWrJnVQDhA,alexis.auberton@pioma-home.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJPajt2nTv5EcRq99JpvFsigM,,,,4,
pages_html_batch00042_20260630_023030.zip,ChIJH6yge4Rv5kcRkpsVAT-Gh9s,"mpgroup@mister-property.fr, cagnes@mister-property.fr, colombes@mister-property.fr, s.domergue@mister-property.fr, levallois@mister-property.fr, ml@mister-property.fr, puteaux@mister-property.fr, rueil@mister-property.fr, sartrouville@mister-property.fr",,99,,
pages_html_batch00042_20260630_023030.zip,ChIJ51m2sHxl5kcR2SuE6yYCtd8,"contact@buzznative.com, contact@paris-pierre.fr",,,,
pages_html_batch00042_20260630_023030.zip,ChIJxfF0sFUvzBIRJyKgkTElB_I,agencedespalmiers@wanadoo.fr,,3,,
pages_html_batch00042_20260630_023030.zip,ChIJLVYityrh5UcRGgRC4wVbitM,contact@immobiliere-du-parc.fr,,38,,
pages_html_batch00042_20260630_023030.zip,ChIJgRGskCcN5kcRBqwzkvltmuA,"contact@odessaimmobilier.com, sarah.partouche@odessaimmobilier.com, thomas.rossignol@odessaimmobilier.com, audrey.rossignol@odessaimmobilier.com, yliana.garnier@odessaimmobilier.com",,14,,
pages_html_batch00042_20260630_023030.zip,ChIJxUg3bdBk5kcRwcz43sTsHtQ,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJQdZqgzBPlEcRZ2gvyCXcYSc,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJl2DcAfVl5kcR4nIBgCVSb6w,,,0,110,
pages_html_batch00042_20260630_023030.zip,ChIJl2H4UhUM5kcRu0GeSHY1BHc,agence@immobilieresthilaire.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJ28OdV52V9EcRMAxxoTzjmNQ,"isabelle@unpalmierdanslacour.com, veronique@unpalmierdanslacour.com, virginie@unpalmierdanslacour.com, stephane@unpalmierdanslacour.com, contact@unpalmierdanslacour.com, danielle.voirin@gmail.com, cm2c@cm2c.net",,,,
pages_html_batch00042_20260630_023030.zip,ChIJCUKZq3Z75kcRPkDviJPquf4,"romain@peresetfilsimmobilier.fr, contact@kitemi.fr",,,,
pages_html_batch00042_20260630_023030.zip,ChIJkzhQTM9v5kcRWAW9aXFL9rs,"MALINDI.PENDER@GMAIL.COM, malindi.pender@gmail.com",,,,
pages_html_batch00042_20260630_023030.zip,ChIJOauIwed65kcR_KVwfZ-TFpc,cdesfretiere@gmail.com,,23,,
pages_html_batch00042_20260630_023030.zip,ChIJ__-LZexx5kcRtRdGSzuexsk,contact@felixpatrimonium.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJWRv5Jxtu5kcRD7LtySCodLM,panameimmo@gmail.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJAQRvzRlu5kcRIj_sttoaSrw,eric.rebmann@parisestateservices.fr,,,,
pages_html_batch00042_20260630_023030.zip,ChIJRYvtEFtv5kcRLGvuJAlc6xY,secretariat@panafrance.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJXZgB_Rhn5kcRBp454TBaX9M,agence@parisii-immobilier.fr,,45,,
pages_html_batch00042_20260630_023030.zip,ChIJy6KpcHXpzRIRFK_zRi-DrXg,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJd14Idtdx5kcRyjjc1c9ir0k,contact@peggymmo.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJqZ61W-7xEEgRWWdrn-sUDg0,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJBacm4odt5kcRdZ1ndR2EhVQ,depierre.immobilier@free.fr,,4,,
pages_html_batch00042_20260630_023030.zip,ChIJlVl-l8TWpSwRkCNJCkPXIPY,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJ7cbyOiVz5kcRJ8zNo6OVDkc,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJC4Gz8S9u5kcRpSeI1NVA_ZE,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJhxp-6LNv5kcRVAw0gu21mMQ,contact@perrinedufau-chasseurimmobilier.com,,,,
pages_html_batch00042_20260630_023030.zip,ChIJRQ9mULZx5kcRMp0iLla1n6Q,agence@leconte-immobilier.com,,1,,
pages_html_batch00042_20260630_023030.zip,ChIJ-2u8zEqE5kcRLZGM0sIrjrE,contact@gestionplus78.fr,,0,,
pages_html_batch00042_20260630_023030.zip,ChIJdYxu7WgT5kcRpFCF1WJ_Qnk,"hopeestate@imonia.fr, idf@imonia.fr",,,,
pages_html_batch00042_20260630_023030.zip,ChIJVeaiehWt9UcRY99eVKYl0Ts,"contact@agences-planetimmo.com, catherine.laurent@agences-planetimmo.com, benjamin.jallabert@agences-planetimmo.com, romane.bedon@agences-planetimmo.com, leila.didier@agences-planetimmo.com, cedric.ablancoiurt@agences-planetimmo.com, sophien.mouhli@agences-planetimmo.com, nadege.roussarie@agences-planetimmo.com, deborah.giraud-merminod@agences-planetimmo.com, secretariat@agences-planetimmo.com",,57,,
pages_html_batch00042_20260630_023030.zip,ChIJF_x_fUx85kcRy2d3oL7e4yQ,contact@primmo.immo,,,,
pages_html_batch00042_20260630_023030.zip,ChIJqRqswXxl5kcRflGGSpaMwWA,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJedKlXYVx5kcR1LRF4JWJaqI,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJx48KZ11j5kcRYFzQxD8aUc0,,,,,
pages_html_batch00042_20260630_023030.zip,ChIJM1hz8ncHyRIRmgQmpxmnhu8,georges@agenceconseils.immo,,,,
pages_html_batch00043_20260630_023611.zip,ChIJjZhXL_Z_zhIRDkyIhH2N-ew,"info@planetimmobilier.com, cyril.messika@planetimmobilier.com, elisabeth@planetimmobilier.com, thomas@planetimmobilier.com, nicolas@planetimmobilier.com, location@planetimmobilier.com, gestion@planetimmobilier.com, info@syndicazur.fr, khalyl@planetimmobilier.com, arthur@planetimmobilier.com",,1,,
pages_html_batch00043_20260630_023611.zip,ChIJD1-GYGNv5kcR9f6PKse3Oss,asnieres@villagebleu.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJ_4LwGVnn9UcR81oPK7INeWg,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJqQTjSllv5kcRFRQzk8z9qRA,"contact@runimmo.fr, informatique-libertes@neovarim.com",,30,,Iad
pages_html_batch00043_20260630_023611.zip,ChIJJ4LaJl9N90QRplZm2jTIoZg,contact@bellestone.fr,,,,
pages_html_batch00043_20260630_023611.zip,ChIJ30l5V7GrmkMRZYW2ZjFPG8s,"wgaussens@retg.fr, agence@retg.fr",,76,,
pages_html_batch00043_20260630_023611.zip,ChIJf1Y4FIjEw0cRnbYMUs9Qyxw,"info@ipi.be, info@retailpartners.be",,,,
pages_html_batch00043_20260630_023611.zip,ChIJy4nHh0PETCcRCT2ptcfWmiQ,contact@lespies.fr,,,,
pages_html_batch00043_20260630_023611.zip,ChIJe0ekAvllkUcRNk9pMqZnkpk,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJR8ezFedz5kcRmrP5ukR7Bho,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJVVWl_X1u5kcRGBHtGPHKV1U,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJQZBJB8aR8kcRy5T_4SF6UBM,,,1,,
pages_html_batch00043_20260630_023611.zip,ChIJAQCkWbVv5kcRISQMZOjaMKY,,,000,,
pages_html_batch00043_20260630_023611.zip,ChIJ42aLNRkv4EcRCj2I2ce0-4E,,,2,,
pages_html_batch00043_20260630_023611.zip,ChIJkz83vxFw5kcRR8x2mM6hw3Y,p.desimone@bluelagoonimmobilier.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJLRCdyFgDyRIRfMqUFtDBWH0,contact@rivolimmobilier.fr,,,,
pages_html_batch00043_20260630_023611.zip,ChIJ1VXO_cNv5kcR5U62aqahaMg,contact@renteconsult.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJHztoPDxV4UcR2GOISA0gIhQ,dreux@agence-latour.fr,,9,,
pages_html_batch00043_20260630_023611.zip,ChIJNV_1lx4v4EcRkhMDAUCyAqE,contact@adrianparker.fr,,1988,,
pages_html_batch00043_20260630_023611.zip,ChIJ15onDanazRIRCgBeJqcc3fw,,,,,Adapt Immo
pages_html_batch00043_20260630_023611.zip,ChIJm8XZMHW5eCoRulbneUcWZmU,"romain@agence-lumos.com, contact@rentys.fr",,,,
pages_html_batch00043_20260630_023611.zip,ChIJP0CBdG_140cRfxX__hHRRrU,agence@matransaction28.fr,,10,,
pages_html_batch00043_20260630_023611.zip,ChIJ-x64QrTX6QQR7oYj3uaWyj0,info@monreveamoi.com,,154,,
pages_html_batch00043_20260630_023611.zip,ChIJm7anIItRqhIRRC6w_XFg31g,lacazimmobilier@gmail.com,,0,,Zimmo
pages_html_batch00043_20260630_023611.zip,ChIJ75kyVuZk5kcRiCg_j3pP5xM,sylvie@vazia-immo.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJ9bsPOV5t5kcRtATjj8jnRNM,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJnxY81lhw5kcRiodxhMmFOfU,thierry.churaqui@ecobat.fr,,13,,
pages_html_batch00043_20260630_023611.zip,ChIJn7QaCr8fcw0RrX27EaO3MYg,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJN3_i1NtOYikR06VL0qWKLys,lacazelle.realestate@gmail.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJV8KOs_xx5kcRJc5yKq1p-k8,contact@contact-agence-immobiliere.com,,,,
pages_html_batch00043_20260630_023611.zip,ChIJx90G6gzQzRIRGhzkskT5dBU,"contact@lagencerivoli.fr, agencerivoli@outlook.fr",,,,
pages_html_batch00043_20260630_023611.zip,ChIJC-L68STq9UcRnJg-tNjhATo,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJGcSkviNu5kcRUv24ar2jrPM,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJw_bj7LV95kcRjMrgMb831ak,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJI_FdD0tz5kcRsvzoomKQXRc,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJq6p6yU3i5UcRF9HE0ig0IwU,contact@lacaze-henry.immo,,,,
pages_html_batch00043_20260630_023611.zip,ChIJGwrWKCpu5kcRtL-OT9LWpWw,"eg@verneuil-immo.com, contact@verneuil-immo.com",,0,,
pages_html_batch00043_20260630_023611.zip,ChIJASD2aMN65kcREhkdLEslvD8,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJC9c_pQVv5kcRb9djbyXB3d0,"reveimmo1@gmail.com, contact@reveimmo.fr",,68,,
pages_html_batch00043_20260630_023611.zip,ChIJdYb0osAnVQ0R3vLwYB_Vjfo,,,,,
pages_html_batch00043_20260630_023611.zip,ChIJafQrjWiYlEcRS_ZF3StCM3M,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJ1XP6_1Zv5kcRWH9OVEWuefE,"info@saint-sauveur.immo, ah@saint-sauveur.immo, dc@saint-sauveur.immo",,,,
pages_html_batch00044_20260630_024118.zip,ChIJqeHCHUZu5kcRmmMLWaW3CHE,contact@agence-omri.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJYQIBJ_AM5kcRTXOXuThIaS8,,,12,,
pages_html_batch00044_20260630_024118.zip,ChIJK7ctGplv5kcRqoyE_NfzgSQ,"contact@ubireal.fr, contact@ubireal.com",,,,
pages_html_batch00044_20260630_024118.zip,ChIJNQgHzTzd4EcRyBZ7x8QkS2Q,,,,5,
pages_html_batch00044_20260630_024118.zip,ChIJhdLuddMT5kcRHQcnNf-Odh0,contact@plimmo.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJybP-avF75kcRHmzhvDojxlU,contact@altosequanais.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJLaMNJX5v5kcRoGZkn9HEMGA,"samy.santamarina@trudaines.com, contact@trudaines.fr",,18,,
pages_html_batch00044_20260630_024118.zip,ChIJV_Mxk0Bu5kcRe18S85TbS9A,contact@chasseur-interieurs.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJq6ra89Vv5kcRAYbXn6DZEhw,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJPZCNWgdu5kcRzlPGjZiAoAY,hello@rosheinvests.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJ0Q58AsTB_0cRrd6s12qMtBU,"fci-immobilier@orange.fr, saintaigulin.immobilier@gmail.com, saintseverinimmo@orange.fr, saint-aulaye-immobilier@orange.fr, tocaneimmobilier@orange.fr",,161,71,
pages_html_batch00044_20260630_024118.zip,ChIJT2oZpAEk1xIR5xKbRPHz7ac,agence@sacha-immobilier.fr,,5,,
pages_html_batch00044_20260630_024118.zip,ChIJPdfjcvBt5kcR7UX0VrFiEKk,,,,,Netty
pages_html_batch00044_20260630_024118.zip,ChIJk83o5ZHCzRIR5RBCkBBY5Ns,jyl@rocagency.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJvQ0UEJVv5kcR6hN5OwUfH4U,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJgaZRGtYL5kcRQl07MJBuNC4,contact@monmagazine.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJNX6K_erY5UcRidxDRZth4Q0,contact@cime-immo.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJ1Sp6sj7QzRIR3UJvUvCaJ_A,nice@groupeace.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJI9_mDNgF5kcRXobFEmW977s,"contact@lekiosqueimmobilier.fr, crmcontactautomat@gmail.com",,,,
pages_html_batch00044_20260630_024118.zip,ChIJJeEbnB9x5kcRZ2rNg-Qzohs,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJF-FDZdBx5kcR7SDxDEZvVJc,contact@saint-hilaire-gestion.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJ-TohN3Ju5kcRQCg2NMLSci4,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJ0xZTozEVnWsR7JMPFD8Z0qg,carole@carolesitbon.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJLfRwpZBx5kcRmu6wFhKz2NE,contact@ChassePrivee.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJlx3-VwVv5kcRi1Zwb36jaN8,contact@resilienceimmobilier.com,,6,,
pages_html_batch00044_20260630_024118.zip,ChIJh6JqFPr1tRIRNbkLDmUuD9Y,contact@jc-immo.com,,29,,
pages_html_batch00044_20260630_024118.zip,ChIJOTG64jSI5kcREeJZM9f7DR8,"direction@agenceprincipale.com, argenteuil@agenceprincipale.com, bezons@agenceprincipale.com, cergy@agenceprincipale.com, chatou@agenceprincipale.com, chaville@agenceprincipale.com, clamart@agenceprincipale.com, agence@apconflans.fr, apcormeilles@agenceprincipale.com, ermont@agenceprincipale.com, lagarenne@agenceprincipale.com",,,,
pages_html_batch00044_20260630_024118.zip,ChIJHxpQ_UJl5kcRnRtidmaYEB0,,,,,
pages_html_batch00044_20260630_024118.zip,ChIJmXWnFV965kcRedEYryPSTLA,3c@3c.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJZ2RNyP1v5kcRrh4SAmQUpPg,atzarowsky@trocadero-investment.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJLewtxmtusBIRmoQjrvtEXVE,"contact@sai.immo, pointcom@agencepoint.com",,,,
pages_html_batch00044_20260630_024118.zip,ChIJp0Cu5Mlv5kcR6XrJN8Vqfng,"contact@fda-immobilier.com, a.gringault@fda-immobilier.com",,10,,
pages_html_batch00044_20260630_024118.zip,ChIJYdy5Qm5z5kcRu8uCWUaO4og,"contact@ysiom.fr, contact@viiiiite.com",,,,
pages_html_batch00044_20260630_024118.zip,ChIJj4caVAlt5kcRPbYQTn7VYrk,contact@setiimmo.com,,15,,
pages_html_batch00044_20260630_024118.zip,ChIJ79iss20y5EcR7ovTtGXBE9o,dourdanimmo@orange.fr,,,,
pages_html_batch00044_20260630_024118.zip,ChIJybMw_YyO5kcRbytLvj82_0M,cdl@immo-concorde.com,,,,
pages_html_batch00044_20260630_024118.zip,ChIJfSdMHLWK5kcRqE6clCu1VKo,,,,,
pages_html_batch00047_20260630_025711.zip,ChIJszDQOvBv5kcRXR1IvxeRRqM,samuel.seboun@silverkeys.fr,,,,
pages_html_batch00047_20260630_025711.zip,ChIJ4ycgmgwmwkcRy-Fs3GkGyIw,info@sepi-immo.be,,,,Immoweb
pages_html_batch00047_20260630_025711.zip,ChIJv1XOf1PH3UcRBSUS9b_VKKs,"contact@lagencedesremparts.fr, romain.vandenberghe62170@gmail.com, lagencedesrempartsls@gmail.com",,41,,
pages_html_batch00047_20260630_025711.zip,ChIJeW56-Fsi3UcRZaOsUy-RWnY,,,,,
pages_html_batch00047_20260630_025711.zip,ChIJp1EYlrrii0cRQ1tA2ueq9wM,,,,,
pages_html_batch00047_20260630_025711.zip,ChIJreC2dyFx5kcRTUkgeO_yMJM,lhaylesroses@petraimmobilier.com,,58,,
pages_html_batch00047_20260630_025711.zip,ChIJFxSkl9DnkUcRdgtKQ0FDEss,info@juraimmobilier.ch,,,,
pages_html_batch00047_20260630_025711.zip,ChIJm2_qlHcqw0cR--mX6btOl9M,,,0,,
pages_html_batch00047_20260630_025711.zip,ChIJgb7dh4CD6EcRJZvXQsNmt5A,hello@tactac.house,,,,
pages_html_batch00047_20260630_025711.zip,ChIJO3DkbjVw5kcRM5hiNibbEqo,contact@sefri-cime.fr,,,,
pages_html_batch00047_20260630_025711.zip,ChIJ2avBLPsNrBIRB8TNEK_CUEY,"mika@alpha-immobilier-82.com, audrey@alpha-immobilier-82.com, julie@alpha-immobilier-82.com, sandrine@alpha-immobilier-82.com, isabelleblanc@alpha-immobilier-82.com, location@alpha-immobilier-82.com, laurent@alpha-immobilier-82.com, contact@alpha-immobilier-82.com, alpha.immob@orange.fr",,,4,
pages_html_batch00047_20260630_025711.zip,ChIJcSvhvZweEEgR6-b4nNbLv8Q,immobilier.alpha@orange.fr,,3,,
pages_html_batch00047_20260630_025711.zip,ChIJZz_1zslv5kcRwtnMxvWQyes,"delphine@itflat.immo, berengere@itflat.immo",,,,
pages_html_batch00047_20260630_025711.zip,ChIJh1ENcypx5kcR4MhV3sORv18,,,,,
pages_html_batch00047_20260630_025711.zip,ChIJz3bYKIOBwUcRUo4MAkDyfn4,"info@stag.immo, commission@privacycommission.be, info@ipi.be",,,424,
pages_html_batch00047_20260630_025711.zip,ChIJPwQ_N_HIlkcRhSydbcRYDm0,,,,,
