zip,site,email,nom_gerant,nb_annonces,taille_equipe,crm_detecte
pages_html_batch00142_20260630_211225.zip,ChIJV3bCjZPNzRIROCpF1-s1V1g,info@agencedesbaous.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJl4jeg9jrzRIRcvOgqW6hWpM,contact@syndictdac.fr,,,,
pages_html_batch00142_20260630_211225.zip,ChIJlfUv4JboyRIR16MOyuTHGvQ,contact@immobilieredescigales.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJweK7CAwEyRIR-7XxigGrZnY,edengardenimmo@gmail.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJI6NAItbrzRIR4kVsW9PljLM,contact@syndictdac.fr,,,,
pages_html_batch00142_20260630_211225.zip,ChIJde2R6GPrzRIRhvBNe_M9V7Y,"agence@testa-immobilier.com, direction@testa-immobilier.com, checkin.menton@gmail.com, virginie@testa-immobilier.com",,13,,
pages_html_batch00142_20260630_211225.zip,ChIJA6ktt1rPzhIRAqxm-zV9Hds,croixvalmerimmobilier@gmail.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJxV0P5_brzRIRlwgsCKcO5_c,info@giotto.fr,,,,
pages_html_batch00142_20260630_211225.zip,ChIJlX3dIiLmyRIRbAgso3zv42Q,"gerance@somatrim.fr, accueil@somatrim.fr, ventes@somatrim.fr",,13127,,
pages_html_batch00142_20260630_211225.zip,ChIJKQAAALCXkUcReJ-gUBFswPg,"noppermann@maya-immo.com, sgallotte@maya-immo.com, moppermann@maya-immo.com, shaennig@maya-immo.com, pduda@maya-immo.com, estelle@maya-immo.com, amandine@maya-immo.com, ascheffel@maya-immo.com, jrunser@maya-immo.com, maya@maya-immo.com, contact@s2i-evolution.eu",,,,
pages_html_batch00142_20260630_211225.zip,ChIJ6Ub-2huKtRIRfayKq9bupp0,info@jamesimmobilier.com,,46,,
pages_html_batch00142_20260630_211225.zip,ChIJSzd1k7VzyhIR677vqiN5Xdg,contact@hestoria-immobilier.com,,8,,
pages_html_batch00142_20260630_211225.zip,ChIJ4RkYXDQKQmcRmt0rRMMZis8,info@immobilia-re.net,,,,
pages_html_batch00142_20260630_211225.zip,ChIJ4dng3qAJyRIRmkeKEVrNKHs,agence@rivaimmobilier.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJFVGM2PrIlkcRxf-cZmhWoqU,"l.sellam@immo-pluriel.fr, m.wabartha@immo-pluriel.fr, j.gautheron@immo-pluriel.fr, f.maisano@immo-pluriel.fr, w.benachour@immo-pluriel.fr, contact@immo-pluriel.fr, b.munsch@activa-web.fr, urgence@dpo101.fr, t.martin@immo-pluriel.fr, a.sellam@immo-pluriel.fr, y.geist@immo-pluriel.fr",,,,
pages_html_batch00142_20260630_211225.zip,ChIJtQWi6L_dyRIRGnFNXKtVhik,camille.roudildm@gmail.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJH5HDRZfNzRIR2c4qCoYnarU,sarlmmigestion@gmail.com,,9,,
pages_html_batch00142_20260630_211225.zip,ChIJ_1pDcmfPWwkRNRTlO4HvlBQ,contact@lagencecaruso.com,,,,
pages_html_batch00142_20260630_211225.zip,ChIJ_7TbCt_rzRIRCQxF3-Sy7Rg,"caroline@immobilier-menton.net, philippe@immobilier-menton.net",,,,
pages_html_batch00142_20260630_211225.zip,ChIJQZxuMmLpzRIRyJNOy1ht9Tk,hello@immobilier-carnot.fr,,,,
pages_html_batch00143_20260630_212227.zip,ChIJGeKs7AmRtRIRFXZ7L1XvNzA,"contact@immo-evolution.fr, immo.evolution@orange.fr",,46,,
pages_html_batch00143_20260630_212227.zip,ChIJcX2Xf79O7kcRloy3P7OiKbM,contact@saintgeorgesimmobilier.com,,4,,
pages_html_batch00143_20260630_212227.zip,ChIJeRHD2dGVzRIRdt9ueRuuytk,dehondtjacques@gmail.com,,26,,
pages_html_batch00143_20260630_212227.zip,ChIJNUBqKGLpzRIRA7-QJ2CxOf4,welcome@ideamenton.com,,,,
pages_html_batch00143_20260630_212227.zip,ChIJU-zEa-DrzRIRktc3i3Lwtr0,dossiermt@gmail.com,,15,,
pages_html_batch00143_20260630_212227.zip,ChIJoxy7R97pzRIR-oC3jxMNzVQ,contact@exclusifimmobilier.com,,0,,
pages_html_batch00143_20260630_212227.zip,ChIJE0CYtRHaEYARuK3LOhu2c1o,agence@lnso.fr,,,,
pages_html_batch00143_20260630_212227.zip,ChIJk-OqjgWnyxIRHEtYntPLNUA,gabrielli.anais@orange.fr,,,,
pages_html_batch00143_20260630_212227.zip,ChIJXVqP8HfpzRIR2ikKEG7QcHA,h.properties06@hotmail.com,,36,,
pages_html_batch00143_20260630_212227.zip,ChIJs1CAVeDrzRIR-U2zS_ymoc0,contact@jasimmobilier.com,,,,
pages_html_batch00143_20260630_212227.zip,ChIJI_9jI_XCzRIRHIkR26Er5D4,contact@euroimmo06.fr,,6,,
pages_html_batch00143_20260630_212227.zip,ChIJCaGZwbueVA0RG7VvFj2nyww,contact@agencecoullaud.fr,,50,,
pages_html_batch00143_20260630_212227.zip,ChIJWct3AwDpzRIR_0bpO10RFLE,hello@normanstark.com,,,,
pages_html_batch00143_20260630_212227.zip,ChIJUd4E4IvpzRIRS5O4_3L_Fz8,info@mymenton.com,,,,
pages_html_batch00143_20260630_212227.zip,ChIJ3bASp_uQtRIRGdGH-1-kemk,nouveauimmo@orange.fr,,3,,
pages_html_batch00143_20260630_212227.zip,ChIJ--y2KmDpzRIRO6s85VG3RSg,contact@tiphaineimmo.fr,,8,,
pages_html_batch00143_20260630_212227.zip,ChIJG4kfRnrpzRIRY3ECWufSBHE,"contact@sunriseimmobilier.fr, sami@sunriseimmobilier.fr, fabrice.piccone@outlook.fr, georges@sunriseimmobilier.fr",,15,,
pages_html_batch00143_20260630_212227.zip,ChIJvUvEtGPpzRIR65rlwGpt94E,contact@locationgestion.com,,114,,
pages_html_batch00143_20260630_212227.zip,ChIJ9-baJmLpzRIR-SsdE2YUwto,md@princesse-immobilier.com,,,,Simply
pages_html_batch00144_20260630_212826.zip,ChIJk4qhUrwqzBIRJ6o6zAjxYpY,philippe.dupleix@vilea-immobilier.com,,5,,
pages_html_batch00144_20260630_212826.zip,ChIJ8_q9xa08sRIRq1y4Kwz6Qdw,"immobilier@eurogestion.fr, eurogestionpinede@hotmail.com",,,,
pages_html_batch00144_20260630_212826.zip,ChIJnXvhzEVpyRIRhw-CDpx7ZRw,"geert.dejonghe@immoprovence.eu, nathalie.martineau@immoprovence.eu",,18,,
pages_html_batch00144_20260630_212826.zip,ChIJqXnIRUEZyRIRqpzoJeKZtqE,"contact@gleim.fr, igestion@gleim.fr, gersud@gleim.fr",,,,
pages_html_batch00144_20260630_212826.zip,ChIJg9QhJKwDthIRkHnMzMdYF3Q,"contact@franceproprio.com, location@franceproprio.com, recrutement@franceproprio.com",,12,,
pages_html_batch00144_20260630_212826.zip,ChIJ3dA3sSGBzhIRMLDsm1vTrGQ,contact@south-paradise.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJU43STZ8HyhIRCiJ04NJXTGI,cheval-blanc.immobilier@wanadoo.fr,,,,
pages_html_batch00144_20260630_212826.zip,ChIJISYhJ-eBzhIR22HKyqQ20P4,info@agencedusquare.com,,1,,
pages_html_batch00144_20260630_212826.zip,ChIJL9lsbvX3tRIR0fDgkyyaX-g,contact@lespace-immo.fr,,35,,
pages_html_batch00144_20260630_212826.zip,ChIJJzXvfdubtRIRTvp3f053nb8,contact@agence-juristimmo.com,,1,,
pages_html_batch00144_20260630_212826.zip,ChIJn6yFt6t16UcRtkKaCkwE9O4,accueil@goldimmobilier.net,,,,
pages_html_batch00144_20260630_212826.zip,ChIJKeYy9Ir3tRIRdHmXrUFtDyU,"dpo@ac3-groupe.com, isle@nadotti.fr, nadotti@wanadoo.fr, cadenet@nadotti.fr",,,,
pages_html_batch00144_20260630_212826.zip,ChIJ4dpZ16mbtRIRg7mGbu4BT_c,daniel.trento@orange.fr,,4,,
pages_html_batch00144_20260630_212826.zip,ChIJmdER1s5qUYcRqgbglm05U6s,pf.wdm.immo@gmail.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJJULtrfg6sRIRqRRvjoj1M3A,eurogestion.marseillan@gmail.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJgaQSd-wrzBIR4n-SJpXVcoE,castellani.anais@gmail.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJPclvtOsN4kcRJQE8BMaqxWk,"ljuquin@gmail.com, agence.myhomeimmobilier@gmail.com",,,021,
pages_html_batch00144_20260630_212826.zip,ChIJW86p9cFqUQ0RFoBhZR8drRw,contact@millesime-agence.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJVVVJQbwDthIRO_Cceob2oZc,contact@bastienarfi-immobilier.fr,,75,,
pages_html_batch00144_20260630_212826.zip,ChIJs3T7HvMPyhIRl8Ve6dzvUVM,contact@immobiliereduluberon.com,,84,,
pages_html_batch00144_20260630_212826.zip,ChIJBWpaosaXtRIRrTh9_x9tFcw,contact@laborie-immobilier.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJF4L7F0WXtRIR5oA3Nga-crw,contact@fiabilimmo.fr,,17,,
pages_html_batch00144_20260630_212826.zip,ChIJS5MOMNmBzhIReeuPNhy-KMg,providence@remax.fr,,,,
pages_html_batch00144_20260630_212826.zip,ChIJE-V-9RuAzhIR5PN777I8nBs,contact@open-immo.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJNwB-ccXqpwkRfUA-jYo8uUU,g.romain@proprietes-privees.com,,,,
pages_html_batch00144_20260630_212826.zip,ChIJE3NBCYurtRIRJPz-PeXB3T0,"t.darbey@prestigechateaux.com, info@eric-mey.com, info@magic.fr",,2,,
pages_html_batch00144_20260630_212826.zip,ChIJyS7G8vT3tRIRXNG1Tqlh2G0,"contact@mysimplissimmo.com, stella.nordiguian@gmail.com",,20,,
pages_html_batch00144_20260630_212826.zip,ChIJ0yKKy4YqzBIR7vup-HYZwZM,florence@cabinetclemenceau.com,,19,,
pages_html_batch00144_20260630_212826.zip,ChIJCeSqkgqJfg0RaROZQc9UNac,contact@elche-immobilier.dz,,14,,
pages_html_batch00144_20260630_212826.zip,ChIJEQDig96XtRIR1cC1QgPRx4o,"orange@nid-de-provence.fr, pernes@nid-de-provence.fr, florian.hakin@nid-de-provence.fr, agence@nid-de-provence.fr, aymeric.kuhn@nid-de-provence.fr, iris.legars@nid-de-provence.fr, ophelie.denisart@nid-de-provence.fr, nathanael.duchatelet@nid-de-provence.fr, gestion@nid-de-provence.fr, ane.david@nid-de-provence.fr, aurelie.quatrefages@nid-de-provence.fr, manon.lurie@nid-de-provence.fr, amelia.rey@nid-de-provence.fr",,85,,IMMOFACILE
pages_html_batch00144_20260630_212826.zip,ChIJ58ftTR-AzhIR7VA7p49KdyI,agence@grouximmobilier.com,,3,,
pages_html_batch00144_20260630_212826.zip,ChIJ_2jGyk2XtRIRIvOuckewvIk,orange@letuc.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJlwyWvHotzBIRkwRuVdCbAnA,"nuno.desalemos@realimmo06.com, info@agencelacanopee.com, contact@tslimmo.com, info@vence-immo.fr",,200,,
pages_html_batch00145_20260630_213331.zip,ChIJDUKSKXuRyRIRAAOX_aUZCAQ,"accueil@ville-gardanne.fr, contact@utopiaconsulting.fr",,,,
pages_html_batch00145_20260630_213331.zip,ChIJcUe0YKEWyRIRfDxgUrPjhAY,"thierry@conceptimmo-var.com, marline@conceptimmo-var.com, jennifer@conceptimmo-var.com, contact@conceptimmo-var.com, alexis@conceptimmo-var.com, regis@conceptimmo-var.com, conceptimmovar@gmail.com",,,,
pages_html_batch00145_20260630_213331.zip,ChIJCWtsurPNyxIREYBvF1QI1Rs,"hello@e-labo.biz, communication@ville-manosque.fr, dpo@solutionscitoyennes.com, jrocchi@dlva.fr",,,,
pages_html_batch00145_20260630_213331.zip,ChIJX7OnOrLNyxIRX8J4_F6Q3eA,veroniquequattrini@quat.immo,,22,,
pages_html_batch00145_20260630_213331.zip,ChIJU8xOoPr1tRIRwVbc2s6bgK4,sorguesetventoux@gmail.com,,10,,
pages_html_batch00145_20260630_213331.zip,ChIJQ9FU3OUxi0cRe2yj7iGjghs,sarah@lamaisongarante.fr,,3,,
pages_html_batch00145_20260630_213331.zip,ChIJwYco5Tq6468RVK7n0TqOMF0,agence.ithaque.immo@gmail.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJrZ5NQZUpzBIRT1kxTAeXr_Q,contact@soligny.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJ7x2bmCaDzhIRQ8LyVMnezT0,"contact@cicjohnson.fr, syndiccannes@cicjohnson.fr, contact@open-immo.com",,3,14,
pages_html_batch00145_20260630_213331.zip,ChIJVVXF0imDzhIRqBX24V4TxsQ,sunnyhouseimmobilier@gmail.com,,13,,
pages_html_batch00145_20260630_213331.zip,ChIJqWvE8eqDzhIRfr7HFxsdhcc,"info@orionimmobilier.fr, allison@orionimmobilier.fr",,37,,
pages_html_batch00145_20260630_213331.zip,ChIJya3S4goKyhIRIsJVcK0fiqo,"contact@terralians.com, vg.immo84@gmail.com, transaction@terralians.com",,4,,
pages_html_batch00145_20260630_213331.zip,ChIJQ26v5ycLyhIRIRQ_mwM9mPI,islesurlasorgue@buyhom.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJC-2uytiCzhIRPZ_g3I0pDq4,"contact@locagence.fr, sebastien.ogez@locagence.fr, marine.laurent@locagence.fr, compta@locagence.fr",,24,,
pages_html_batch00145_20260630_213331.zip,ChIJvYNOpsyDzhIRVz79YjuQCTw,contact@patrim-riviera.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJgSaa3WUqzBIRT2DBS-RtQtA,contact@agencedesarcades.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJX3VanPr1tRIRIOu_nNIeocI,sorguimmo@orange.fr,,20,,
pages_html_batch00145_20260630_213331.zip,ChIJeW8mMH3NzRIR99SxEeOm58A,contact@cristal-immobilier.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJcQTAJ2zTzRIRFTig9KilCQY,agence@cotevencecotemer.immo,,17,,
pages_html_batch00145_20260630_213331.zip,ChIJh_5umVjNzRIRR5zDhOKHPsg,info@vence-immo.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJYR6spqyt6mIR46y6H1lC_jw,manosque@votrebien-immo.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJT4a5PgCDzhIRQvARLJWvuI0,agence@caronimmobilier.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJIwLVBhu-yRIRWybq0RddtQI,contact@immofabio.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJEYyEEyiWyRIRcAWX_aUZCAQ,courrier@allauch.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJ31VQiGIkzBIRFntOP6xxewg,info@agencefunel.com,,30,,
pages_html_batch00145_20260630_213331.zip,ChIJxXfHt1jTzRIRJr4NIdLNN1s,info@angeliqueagency.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJlQVjyyCDzhIRs3Su3K08rZ4,maire@mairie-mandelieu.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJ1aQMpFjNzRIRVU0c5hWezzY,nuno.desalemos@realimmo06.com,,119,,
pages_html_batch00145_20260630_213331.zip,ChIJGToLmnPNzRIRLswXo4nNGuI,info@sunrealtyprovence.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJLyM5v1x862oRrvi4jaZKXoM,contact@yanik-lab.fr,,,,
pages_html_batch00145_20260630_213331.zip,ChIJiyZNY9uCzhIRNh-GAHOtqcw,marco.immo99@gmail.com,,,,
pages_html_batch00145_20260630_213331.zip,ChIJS_z16lmDzhIRrbx30X9IB2c,info@agenceresidenceduport.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJucisqwfGzRIRszEsmUCTGH0,granitimmo@orange.fr,,,,
pages_html_batch00146_20260630_214000.zip,ChIJsRHqagcTuWMRmPgrlT5ToyA,"thomas@thomasetgauthier.fr, gauthier@thomasetgauthier.fr",,,,
pages_html_batch00146_20260630_214000.zip,ChIJNXlzXxMnyhIRg9l6d3HPZBQ,"info@shlgc.fr, sonia@shlgc.fr, sarah@shlgc.fr, carine@shlgc.fr",,,,
pages_html_batch00146_20260630_214000.zip,ChIJW-W_E5YpzBIRC1o0e01gUko,"contact@novazurimmo.com, novazur.immo@wanadoo.fr, novazur.immo@wanaddo.fr",,,,
pages_html_batch00146_20260630_214000.zip,ChIJffrrgx0HyRIRLJU_aVUkKno,contact@cotesetsud.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJkQLETccpzBIRmIVIaYPIk4I,christel@tailored-properties.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJCSmDP18eHaoRe54jklQsjbk,"contact@palmesdor-properties.com, info@azur-sir.com",,,,
pages_html_batch00146_20260630_214000.zip,ChIJcTQhxkEnyhIR-jyeeoKBJQM,"contact@sud-luberon-immobilier.fr, contact@local.fr",,,,
pages_html_batch00146_20260630_214000.zip,ChIJMQvN5jxETqQRcN6kvFziJe0,"contact@jnps.fr, j.noel@jnps.fr, p.szott@jnps.fr",,6,,
pages_html_batch00146_20260630_214000.zip,ChIJVx6VTWsnyhIRAwEL9BPUMrw,contact@bondil-immobilier.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJQyKDkuYHyRIRsy5pU0EuBsQ,contact@promethee-transaction.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJcZLPWHRcyRIRVa40YAIg-hk,info@laprovenceimmobiliere.com,,32,,
pages_html_batch00146_20260630_214000.zip,ChIJn1YuQ8sHyRIROqPwKiuMwI0,"contact@confidentialproperties.com, zm@confidentialproperties.com, sm@confidentialproperties.com, jm@confidentialproperties.com, ga@confidentialproperties.com, db@confidentialproperties.com, dd@confidentialproperties.com",,,,
pages_html_batch00146_20260630_214000.zip,ChIJ6Vf2HAInyhIR2Fk2oCTf48I,loncleludovic@gmail.com,,37,,
pages_html_batch00146_20260630_214000.zip,ChIJ42Gd0hgnyhIRxo9oFwwplaM,adcimmo@adcimmobilier-devictor.fr,,19,,
pages_html_batch00146_20260630_214000.zip,ChIJHbVqoJgiyRIR9RXsyTcRJcg,actimmolacrau@orange.fr,,,,
pages_html_batch00146_20260630_214000.zip,ChIJ52XmzyMEyRIRI4qVJiX5r7s,"galaimmobilier83@gmail.com, gala83transaction@gmail.com, gala83location@gmail.com",,0,,
pages_html_batch00146_20260630_214000.zip,ChIJD1qi3ZEjyRIR6FkTXGpnkzA,lcds.immobilier@gmail.com,,,,
pages_html_batch00146_20260630_214000.zip,ChIJp6VaUwSzZKkR6CWHoFTBVEc,"info@florence-properties.fr, lucia@casanova-digital.fr",,,,
pages_html_batch00146_20260630_214000.zip,ChIJq7yxvegGyRIRAbvTA8qbk_U,"contact@promethee-immo.com, promethee_promotion@service-precrm.com",,,,
pages_html_batch00146_20260630_214000.zip,ChIJjT11DN1gsBIRBqk2QaY2EM8,contact@laguneimmobilier.fr,,,,
pages_html_batch00146_20260630_214000.zip,ChIJSVZZ0B0nyhIRbqpqXOi81WQ,"ergon.national@wanadoo.fr, immo.ergon.13@wanadoo.fr, immo.ergon@wanadoo.fr",,49,,
pages_html_batch00146_20260630_214000.zip,ChIJFaDFEVt5sBIRcFm9UODF7-8,sebastien@sebimmo.fr,,20,,
pages_html_batch00146_20260630_214000.zip,ChIJU1VFRg0ttBIRZB3IXg_bBlI,stephanie@lhestiaimmobilier.com,,3,,
pages_html_batch00147_20260630_215011.zip,ChIJdW4go6tWKhMRprQ_whPBrpw,info@blconsultingsrl.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJVQo6hV8tzBIRPD904hUm6jQ,contact@nemeos.immo,,,,
pages_html_batch00147_20260630_215011.zip,ChIJyc3digTttRIROT-FmKhsXgw,simon-vidal@saint-andreimmo.fr,,2,,
pages_html_batch00147_20260630_215011.zip,ChIJ3X8eBNLVzRIROSmff5kZMd8,immoselect06@gmail.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJibH5TcukzhIRCa4LqprjLpU,"location@ottonello.fr, transactionvillage@ottonello.fr, transactionbouverie@ottonello.fr",,,10,
pages_html_batch00147_20260630_215011.zip,ChIJQUkhJRZwyRIRqltfQJCWQeI,contact@midineuf.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJIZrjEt8wV0ARkT8wgJjW17I,contact@chateaurenardimmobilier.com,,43,,
pages_html_batch00147_20260630_215011.zip,ChIJvTE1MFRwyRIRQ78GjiwC0ag,agencedelabasilique@gmail.com,,51,,
pages_html_batch00147_20260630_215011.zip,ChIJmyR7qKHfyRIRUEz6n1cv0ek,"contact@idealhome13.fr, contact@ta-kom.com",,,,
pages_html_batch00147_20260630_215011.zip,ChIJz1zdK1sezBIRejMqkhJaQo8,lecat02@wanadoo.fr,,200,,
pages_html_batch00147_20260630_215011.zip,ChIJP2poX5O4zhIRSl1D_0xqJXs,stil-immobilier@wanadoo.fr,,61,,
pages_html_batch00147_20260630_215011.zip,ChIJ1bkWJJtxyRIRs14WN39ZoCI,"vincentdujardin@lmdimmobilier.fr, contact@lmdimmobilier.fr",,110,,
pages_html_batch00147_20260630_215011.zip,ChIJK4EEa-3NzhIRNl6f1kKG2IQ,info@agencegoy.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJfYcy-xsgzBIRd9VrirIFLQA,contact@agenceimmoweb.com,,,,Immoweb
pages_html_batch00147_20260630_215011.zip,ChIJiyr2XPxpyRIROjNH-Di_3rI,brignoles-transactions@orange.fr,,7,,
pages_html_batch00147_20260630_215011.zip,ChIJR8RXS8ukzhIResm9O75qF8w,contact@immobilierroquebrune.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJ4Yq8xO2-zhIRMUKzC0YFwlA,contact@rogerplane.fr,,,,
pages_html_batch00147_20260630_215011.zip,ChIJu0C0wFNwyRIRYU2Vy88nJaY,"vi3dconcept@gmail.com, contact@diagimmestmax.fr, abascop@proxidom-services.fr, thomasbataillearchitecte@gmail.com",,,,
pages_html_batch00147_20260630_215011.zip,ChIJqaSCMVRwyRIRRhfcsUvSHCw,contact@russo-immobilier.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJC8L7tv1pyRIROmb5l-gHFzo,"renaud.athenoux@agence-rex.com, marie.athenoux@agence-rex.com",,,,
pages_html_batch00147_20260630_215011.zip,ChIJrVcfuB9xyRIRN217yrYTa94,contact@cabinet-fei.com,,,,
pages_html_batch00147_20260630_215011.zip,ChIJj3XQ77vPzRIRNK_dPtHaE5M,karinetalbot@hotmail.fr,,,,
pages_html_batch00147_20260630_215011.zip,ChIJGRSh8lfutRIRGHUg1nlLA7w,"contact@daurelleimmobilier.com, transactions@daurelleimmobilier.com, locations@daurelleimmobilier.com, tjollans.immo@gmail.com, contact@lesideesclementine.com, gestion@daurelleimmobilier.com",,350,,
pages_html_batch00147_20260630_215011.zip,ChIJq2U72ELVzRIRqOd5RJHOu7E,info@endimmo.com,,27,,
pages_html_batch00147_20260630_215011.zip,ChIJ4YwDH1DltRIRRwV-gjqv6IM,laurence.isselin@li-luximmo.com,,300,,
pages_html_batch00148_20260630_215517.zip,ChIJ46zoLuy9rhIRo_DSSpMpbPw,contact@agencelatoulousaine.fr,,42,,
pages_html_batch00148_20260630_215517.zip,ChIJ_dTI9em-zhIRxJGPEEz8Aes,info@leonie-lelievre.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJOyXsynK_rhIRtbWyX_sDMIw,"david@agenceparticuliere.fr, pauline@agenceparticuliere.fr, sandrine@agencepartiuliere.fr, fred@agenceparticuliere.fr, matthieu@lagenceparticuliere.fr, benoit@lagenceparticuliere.fr, p.rouaud@lagenceparticuliere.fr, s.astric@lagenceparticuliere.fr, n.guitard@lagenceparticuliere.fr, s.schante@lagenceparticuliere.fr, e.vucko@lagenceparticuliere.fr, m.peterschmitt@lagenceparticuliere.fr, c.laubary@lagenceparticuliere.fr, t.baillargeon@lagenceparticuliere.fr, o.deisieux@lagenceparticuliere.fr, m.brun@lagenceparticuliere.fr, n.gargaud@lagenceparticuliere.fr, s.momi@lagenceparticuliere.fr, contact@lagenceparticuliere.fr, contact@agenceparticuliere.com",,86,18,
pages_html_batch00148_20260630_215517.zip,ChIJHTaA4YO8rhIRqMIMtFrEdmg,a.ginesty@accedia-immobilier.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJD-BYpiy_zhIRkDp9ij9RXg4,contact@vema-invest.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJ9XTEhMS9rhIRShU33_y971I,"frederic.grijalvo@collection-immobiliere.com, victoria.caner@collection-immobiliere.com, laurent.gausi@collection-immobiliere.com, laurence.chaussier@collection-immobiliere.com, noemie.lavagne@collection-immobiliere.com, contact@collection-immobiliere.com",,54,,
pages_html_batch00148_20260630_215517.zip,ChIJw43Cv0SvthIR4mE9E-5a8XE,contact@acantheimmobilier.com,,0,,
pages_html_batch00148_20260630_215517.zip,ChIJTXrWPmS-zhIRdO87E5NXOag,mail@arenseigner.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJu2pXe4i-rhIRuYV52b7ctu4,contact@immo-b.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJfwZrjfBhqBIRusMpILABuOs,"luchon@acanthe-pyrenees.com, syndic@acanthe-pyrenees.com",,,,
pages_html_batch00148_20260630_215517.zip,ChIJZ_wS0ee7rhIRKW6a4WEx_mY,contact@urbanhouse360.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJUUrh6rK7rhIRDRK9XhoweoY,contact@actimo.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJqZipBXK7rhIRK1v1DK8Ii2s,agence31300@lesclesdetoulouse.fr,,0,,
pages_html_batch00148_20260630_215517.zip,ChIJ-X44RYzCUAcR0xg3ZcOy5ZA,cedricmoncomble@mcb-immo.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJDfOwxcakzhIRgHDYzkh5T0A,janer-associes@notaires.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJo0y3IGXctRIR1Mrk6s-UXdE,"contact@agence-bouet.fr, immo8@agence-bouet.fr, immo4@agence-bouet.fr, immo9@agence-bouet.fr",,,,
pages_html_batch00148_20260630_215517.zip,ChIJ6aKSuhq7rhIRavMLgfkGvyw,contact@adeimmopro.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJ7c8N8Gm8rhIRn08yfY43_54,"secretariat@agence-agei.fr, contact@creapli.fr",,,,
pages_html_batch00148_20260630_215517.zip,ChIJoS2K5w85yRIRNNp13tt9JGA,contact@immo-varois.com,,41,,
pages_html_batch00148_20260630_215517.zip,ChIJaR3pUXW-rhIRxcf587_RuKs,labege@pole-immobilier.com,,,,
pages_html_batch00148_20260630_215517.zip,ChIJ0XDzqBu9rhIR7PpPAkGx1xA,"contact@7-8consulting.com, stephanie-clery@7-8consulting.com",,,,
pages_html_batch00148_20260630_215517.zip,ChIJD6WSR3I_3EcRVreRAnBl1fc,contact@actimmocalais.fr,,,,Simply
pages_html_batch00148_20260630_215517.zip,ChIJX4gIVp28rhIRMbxSIMu__cQ,cgpi-sogab@cgpi-sogab.fr,,7,,
pages_html_batch00148_20260630_215517.zip,ChIJb1vShze7rhIRIygM62WyB70,"contact@hello-immo.fr, contact@arobiz.com",,,,
pages_html_batch00148_20260630_215517.zip,ChIJW4Z3wHwqw0cR7Ym5KjWxoPU,contact@caron-immobilier.fr,,,,
pages_html_batch00148_20260630_215517.zip,ChIJ2xxmGSO7rhIRiM5nCoYeRiM,contact@agence-ti.fr,,21,,
